account_id,customer_id,branch_id,account_type,balance,opened_date,status
1601,1601,1,Current,204241.3,2015-06-30,Inactive
1602,1602,2,Savings,168752.75,2016-09-06,Inactive
1603,1603,1,Fixed Deposit,214109.34,2018-04-05,Active
1604,1604,3,Savings,135353.8,2024-02-22,Inactive
1605,1605,3,Fixed Deposit,209619.03,2021-07-10,Inactive
1606,1606,1,Savings,21403.68,2025-01-25,Active
1607,1607,3,Savings,143373.17,2021-12-24,Inactive
1608,1608,5,Savings,216022.86,2023-12-08,Inactive
1609,1609,4,Current,167806.79,2025-05-20,Active
1610,1610,1,Fixed Deposit,7817.13,2016-12-13,Closed
1611,1611,2,Current,180923.79,2017-07-06,Inactive
1612,1612,5,Fixed Deposit,302752.19,2025-02-08,Active
1613,1613,3,Savings,292579.28,2016-11-04,Active
1614,1614,1,Savings,315149.76,2024-04-29,Closed
1615,1615,1,Savings,293694.17,2023-02-12,Closed
1616,1616,2,Savings,352625.37,2018-12-01,Active
1617,1617,1,Fixed Deposit,309886.17,2018-10-15,Inactive
1618,1618,4,Savings,267245.22,2015-12-07,Active
1619,1619,1,Savings,96661.66,2025-02-02,Closed
1620,1620,3,Fixed Deposit,487587.95,2020-11-29,Inactive
1621,1621,4,Fixed Deposit,358945.61,2022-09-24,Inactive
1622,1622,1,Current,210083.08,2017-10-03,Closed
1623,1623,1,Savings,299977.68,2017-02-22,Closed
1624,1624,2,Current,23677.17,2018-03-23,Closed
1625,1625,1,Fixed Deposit,95905.27,2022-01-31,Inactive
1626,1626,4,Fixed Deposit,266702.46,2025-06-06,Closed
1627,1627,1,Savings,219434.73,2017-02-02,Closed
1628,1628,4,Fixed Deposit,389906.71,2025-01-16,Inactive
1629,1629,5,Current,104255.37,2021-11-24,Active
1630,1630,2,Fixed Deposit,109686.05,2016-01-03,Closed
1631,1631,1,Fixed Deposit,228265.05,2020-01-06,Closed
1632,1632,5,Current,152401.68,2016-05-05,Active
1633,1633,3,Fixed Deposit,134988.81,2025-02-19,Active
1634,1634,2,Savings,23760.62,2022-08-07,Active
1635,1635,3,Savings,320168.06,2018-10-12,Inactive
1636,1636,2,Current,436818.04,2019-10-24,Active
1637,1637,2,Savings,267762.87,2016-12-30,Active
1638,1638,3,Fixed Deposit,302974.61,2021-10-22,Inactive
1639,1639,3,Savings,473267.49,2024-02-18,Closed
1640,1640,3,Fixed Deposit,67672.19,2025-01-26,Closed
1641,1641,3,Current,492645.38,2015-07-29,Closed
1642,1642,1,Current,110420.52,2017-03-21,Inactive
1643,1643,2,Current,485830.75,2025-04-12,Closed
1644,1644,5,Savings,361578.49,2018-09-27,Closed
1645,1645,4,Fixed Deposit,129415.24,2015-11-22,Closed
1646,1646,5,Fixed Deposit,103873.35,2021-09-02,Inactive
1647,1647,2,Current,135127.96,2022-04-19,Closed
1648,1648,4,Savings,223581.9,2016-05-06,Closed
1649,1649,4,Current,75018.76,2023-08-21,Inactive
1650,1650,1,Current,91575.26,2016-04-20,Active
1651,1651,2,Savings,285259.33,2017-11-04,Closed
1652,1652,2,Fixed Deposit,141740.08,2023-02-19,Inactive
1653,1653,2,Savings,408932.1,2022-02-06,Closed
1654,1654,5,Savings,35657.61,2022-07-10,Active
1655,1655,4,Savings,228057.06,2019-04-19,Closed
1656,1656,4,Savings,362429.15,2018-10-10,Active
1657,1657,1,Fixed Deposit,50765.24,2024-08-20,Inactive
1658,1658,1,Savings,413454.56,2021-12-15,Closed
1659,1659,1,Savings,124923.13,2017-05-05,Active
1660,1660,3,Savings,469360.6,2023-01-16,Closed
1661,1661,1,Savings,478851.23,2023-09-11,Active
1662,1662,5,Fixed Deposit,409309.42,2019-05-15,Closed
1663,1663,1,Savings,70475.82,2022-05-27,Closed
1664,1664,4,Savings,154385.11,2020-04-29,Inactive
1665,1665,2,Savings,28881.88,2019-07-16,Closed
1666,1666,3,Fixed Deposit,272262.84,2023-08-15,Active
1667,1667,1,Savings,272776.41,2024-10-31,Active
1668,1668,5,Current,71775.68,2018-09-01,Active
1669,1669,1,Savings,214140.58,2016-01-16,Active
1670,1670,3,Fixed Deposit,144136.26,2019-07-24,Closed
1671,1671,4,Fixed Deposit,442227.73,2020-05-16,Active
1672,1672,4,Savings,495393.26,2024-02-02,Active
1673,1673,1,Current,179296.64,2019-09-28,Closed
1674,1674,3,Savings,180886.26,2018-05-19,Active
1675,1675,1,Fixed Deposit,76400.38,2019-10-20,Inactive
1676,1676,5,Current,300206.13,2021-11-19,Closed
1677,1677,4,Savings,446665.66,2019-07-10,Closed
1678,1678,3,Fixed Deposit,408963.71,2023-06-08,Inactive
1679,1679,1,Current,458200.94,2024-07-31,Closed
1680,1680,3,Current,405548.99,2021-04-14,Closed
1681,1681,1,Savings,430995.27,2015-08-12,Active
1682,1682,2,Current,74742.31,2016-11-02,Inactive
1683,1683,4,Savings,57468.85,2015-09-11,Inactive
1684,1684,3,Savings,46133.06,2025-05-16,Active
1685,1685,2,Current,176951.77,2019-09-06,Inactive
1686,1686,4,Current,347017.0,2019-07-04,Inactive
1687,1687,5,Fixed Deposit,167399.11,2018-09-08,Closed
1688,1688,2,Current,209911.16,2018-10-29,Inactive
1689,1689,5,Fixed Deposit,246808.1,2025-06-18,Closed
1690,1690,2,Current,42725.24,2016-04-30,Closed
1691,1691,4,Fixed Deposit,289360.34,2020-03-30,Closed
1692,1692,2,Fixed Deposit,44537.86,2025-03-28,Inactive
1693,1693,1,Savings,496958.75,2021-11-08,Active
1694,1694,3,Fixed Deposit,237489.25,2022-11-06,Active
1695,1695,1,Savings,455769.6,2025-05-23,Inactive
1696,1696,2,Current,230733.8,2021-04-20,Closed
1697,1697,4,Savings,106157.95,2024-03-14,Active
1698,1698,1,Fixed Deposit,69762.86,2023-10-15,Closed
1699,1699,2,Current,366807.68,2022-02-08,Closed
1700,1700,4,Current,27987.59,2020-05-21,Active
1701,1701,5,Savings,238936.46,2021-05-21,Closed
1702,1702,2,Savings,74296.45,2019-11-09,Active
1703,1703,1,Savings,39455.58,2018-09-27,Closed
1704,1704,4,Savings,382943.43,2020-03-28,Inactive
1705,1705,2,Fixed Deposit,264197.57,2018-07-12,Inactive
1706,1706,4,Current,361556.15,2025-05-04,Inactive
1707,1707,1,Current,56522.07,2018-03-29,Active
1708,1708,1,Fixed Deposit,375815.33,2023-11-23,Closed
1709,1709,2,Savings,198798.95,2015-10-21,Inactive
1710,1710,4,Fixed Deposit,355991.98,2019-12-28,Inactive
1711,1711,5,Fixed Deposit,153710.95,2023-03-10,Active
1712,1712,4,Savings,136641.98,2015-12-07,Active
1713,1713,5,Current,488985.22,2018-03-29,Active
1714,1714,2,Current,309902.84,2020-12-11,Active
1715,1715,4,Savings,411429.98,2021-08-07,Closed
1716,1716,5,Savings,408462.86,2019-10-26,Inactive
1717,1717,4,Current,326697.28,2018-07-29,Inactive
1718,1718,4,Savings,28281.16,2015-10-08,Inactive
1719,1719,4,Savings,135689.86,2019-06-07,Active
1720,1720,1,Current,301991.89,2016-10-10,Inactive
1721,1721,1,Savings,141821.26,2017-11-18,Closed
1722,1722,1,Savings,106743.06,2022-06-05,Active
1723,1723,3,Savings,276294.0,2021-10-11,Closed
1724,1724,1,Savings,135314.84,2017-10-03,Closed
1725,1725,5,Savings,282305.92,2015-10-22,Inactive
1726,1726,1,Savings,157975.57,2016-04-08,Inactive
1727,1727,1,Current,376088.04,2016-04-02,Inactive
1728,1728,5,Savings,157921.75,2024-07-03,Inactive
1729,1729,3,Savings,351625.75,2024-12-21,Active
1730,1730,3,Current,448359.08,2023-11-10,Closed
1731,1731,1,Fixed Deposit,403939.67,2023-02-15,Active
1732,1732,1,Fixed Deposit,398238.58,2017-08-24,Inactive
1733,1733,5,Savings,145769.57,2022-09-30,Active
1734,1734,4,Savings,442716.73,2017-01-10,Active
1735,1735,2,Savings,403930.54,2020-09-19,Closed
1736,1736,2,Fixed Deposit,81362.47,2018-05-12,Closed
1737,1737,5,Fixed Deposit,304760.72,2020-12-19,Closed
1738,1738,3,Current,392890.58,2015-07-22,Inactive
1739,1739,3,Current,312111.91,2018-07-16,Inactive
1740,1740,1,Fixed Deposit,387313.33,2022-12-14,Inactive
1741,1741,2,Savings,498507.74,2021-01-29,Closed
1742,1742,1,Savings,283883.53,2023-06-10,Inactive
1743,1743,1,Savings,72168.64,2022-08-17,Inactive
1744,1744,5,Savings,249957.22,2019-10-20,Inactive
1745,1745,3,Savings,467093.93,2019-04-22,Active
1746,1746,1,Current,288679.3,2015-10-07,Inactive
1747,1747,1,Savings,90413.94,2016-09-30,Inactive
1748,1748,3,Current,489263.4,2020-06-14,Inactive
1749,1749,2,Savings,485868.64,2017-04-22,Inactive
1750,1750,1,Current,429642.62,2023-04-02,Inactive
1751,1751,4,Fixed Deposit,458652.92,2019-05-18,Active
1752,1752,4,Current,256727.15,2020-11-23,Closed
1753,1753,3,Current,42661.78,2015-09-04,Inactive
1754,1754,5,Current,132150.89,2020-09-02,Closed
1755,1755,1,Fixed Deposit,488738.39,2018-02-10,Active
1756,1756,2,Fixed Deposit,410796.28,2020-04-09,Active
1757,1757,2,Savings,146039.64,2022-08-28,Active
1758,1758,5,Current,427060.77,2020-09-03,Active
1759,1759,4,Current,334906.13,2023-04-07,Inactive
1760,1760,4,Current,321599.76,2021-10-09,Inactive
1761,1761,1,Savings,90956.41,2022-10-26,Active
1762,1762,4,Current,100536.03,2023-08-02,Inactive
1763,1763,1,Current,171869.35,2020-02-15,Closed
1764,1764,4,Savings,351443.13,2019-04-15,Inactive
1765,1765,1,Current,227834.74,2024-04-08,Closed
1766,1766,2,Current,73611.39,2020-02-23,Active
1767,1767,3,Fixed Deposit,16630.3,2016-02-17,Closed
1768,1768,4,Savings,468293.37,2016-11-07,Inactive
1769,1769,4,Current,107496.99,2021-10-12,Active
1770,1770,1,Fixed Deposit,212037.25,2018-04-15,Inactive
1771,1771,2,Savings,71727.21,2018-10-27,Inactive
1772,1772,4,Savings,149870.06,2019-07-29,Closed
1773,1773,4,Current,262864.19,2016-04-23,Closed
1774,1774,3,Savings,415444.0,2022-03-13,Active
1775,1775,4,Current,481719.52,2020-05-31,Inactive
1776,1776,2,Savings,175288.85,2018-11-19,Inactive
1777,1777,4,Current,268217.64,2016-01-12,Active
1778,1778,4,Current,456386.31,2016-07-10,Closed
1779,1779,4,Savings,280893.31,2022-01-16,Closed
1780,1780,2,Savings,361639.12,2019-10-15,Closed
1781,1781,5,Savings,162542.55,2024-05-02,Closed
1782,1782,3,Savings,76102.63,2022-06-27,Inactive
1783,1783,2,Current,432286.37,2022-09-27,Active
1784,1784,4,Current,260825.16,2016-05-19,Active
1785,1785,4,Savings,317512.23,2018-10-27,Closed
1786,1786,5,Savings,19206.5,2020-08-19,Closed
1787,1787,2,Current,348526.6,2015-06-25,Active
1788,1788,5,Current,108852.51,2021-11-26,Active
1789,1789,2,Fixed Deposit,288841.38,2020-12-05,Active
1790,1790,3,Current,9079.44,2020-10-06,Inactive
1791,1791,5,Savings,349959.26,2018-05-14,Closed
1792,1792,4,Current,205783.02,2016-11-20,Inactive
1793,1793,5,Current,262061.74,2022-01-03,Inactive
1794,1794,1,Savings,229952.96,2018-01-13,Inactive
1795,1795,2,Fixed Deposit,297851.01,2016-03-16,Closed
1796,1796,4,Current,143228.94,2021-07-05,Closed
1797,1797,4,Fixed Deposit,142340.93,2019-01-26,Closed
1798,1798,1,Savings,403163.94,2023-11-12,Active
1799,1799,1,Fixed Deposit,9196.82,2022-08-24,Inactive
1800,1800,1,Current,375221.9,2015-09-02,Closed
1801,1801,5,Savings,317129.05,2015-07-13,Closed
1802,1802,5,Savings,334187.36,2016-04-25,Inactive
1803,1803,2,Savings,388663.25,2022-06-23,Closed
1804,1804,4,Savings,98584.56,2020-04-30,Inactive
1805,1805,1,Current,483840.43,2017-06-07,Inactive
1806,1806,4,Fixed Deposit,352213.64,2016-12-26,Closed
1807,1807,4,Savings,469868.79,2024-10-28,Active
1808,1808,5,Current,134536.96,2021-06-22,Closed
1809,1809,3,Current,419403.6,2017-09-03,Inactive
1810,1810,2,Savings,450193.44,2018-08-11,Inactive
1811,1811,1,Savings,14097.16,2016-01-06,Inactive
1812,1812,5,Fixed Deposit,300372.89,2025-03-17,Inactive
1813,1813,2,Fixed Deposit,496421.73,2025-02-18,Active
1814,1814,5,Current,97137.54,2024-08-15,Closed
1815,1815,4,Savings,400864.49,2024-06-16,Closed
1816,1816,4,Savings,469756.47,2015-07-16,Inactive
1817,1817,2,Current,452181.51,2017-11-13,Closed
1818,1818,2,Current,116253.78,2018-08-31,Closed
1819,1819,2,Fixed Deposit,60067.99,2021-11-11,Closed
1820,1820,4,Fixed Deposit,458416.02,2017-12-15,Closed
1821,1821,2,Current,102677.53,2016-08-30,Active
1822,1822,1,Current,6757.52,2016-09-22,Closed
1823,1823,2,Savings,309431.72,2020-12-15,Closed
1824,1824,1,Fixed Deposit,191820.02,2023-09-16,Closed
1825,1825,2,Current,317597.11,2019-11-10,Inactive
1826,1826,2,Savings,326608.84,2022-02-05,Active
1827,1827,3,Savings,268173.19,2021-11-09,Active
1828,1828,4,Current,329969.59,2015-08-06,Inactive
1829,1829,1,Savings,314091.57,2021-03-15,Closed
1830,1830,5,Savings,56354.83,2023-07-06,Closed
1831,1831,1,Savings,71775.86,2024-09-19,Inactive
1832,1832,2,Savings,39613.33,2021-10-23,Inactive
1833,1833,2,Current,51235.19,2017-03-24,Active
1834,1834,4,Savings,243772.13,2015-08-30,Closed
1835,1835,1,Savings,343980.87,2015-07-29,Inactive
1836,1836,3,Fixed Deposit,454242.9,2023-08-18,Active
1837,1837,2,Current,6060.01,2025-04-14,Active
1838,1838,5,Fixed Deposit,303720.77,2024-07-07,Active
1839,1839,1,Current,496876.05,2017-03-01,Inactive
1840,1840,5,Fixed Deposit,273694.9,2016-01-03,Active
1841,1841,5,Fixed Deposit,127996.01,2017-12-01,Active
1842,1842,2,Fixed Deposit,15748.07,2024-10-29,Active
1843,1843,5,Fixed Deposit,380719.53,2017-09-18,Active
1844,1844,3,Savings,449387.61,2022-03-16,Active
1845,1845,3,Savings,110660.79,2018-02-05,Closed
1846,1846,2,Current,137559.57,2018-12-18,Active
1847,1847,1,Current,354333.7,2015-11-17,Closed
1848,1848,3,Current,372852.03,2020-03-10,Inactive
1849,1849,4,Fixed Deposit,473226.49,2018-09-06,Active
1850,1850,3,Savings,99740.35,2018-07-31,Closed
1851,1851,3,Current,52344.41,2016-08-21,Closed
1852,1852,3,Savings,397255.66,2019-04-15,Closed
1853,1853,4,Current,441545.81,2024-05-30,Inactive
1854,1854,5,Fixed Deposit,136565.29,2019-02-06,Inactive
1855,1855,5,Savings,304040.53,2023-09-26,Inactive
1856,1856,2,Fixed Deposit,177104.84,2020-12-18,Closed
1857,1857,1,Current,84457.28,2021-12-02,Active
1858,1858,5,Current,293847.75,2024-09-20,Inactive
1859,1859,5,Fixed Deposit,475238.66,2024-01-17,Closed
1860,1860,3,Current,15940.04,2024-03-03,Active
1861,1861,3,Current,395657.29,2021-07-31,Inactive
1862,1862,2,Savings,108376.9,2024-10-19,Inactive
1863,1863,3,Savings,389977.76,2022-02-24,Active
1864,1864,1,Current,344457.91,2019-03-10,Closed
1865,1865,3,Savings,233222.94,2020-02-12,Inactive
1866,1866,2,Fixed Deposit,34051.34,2017-01-25,Inactive
1867,1867,5,Savings,264103.92,2018-06-09,Active
1868,1868,5,Current,358416.55,2024-09-17,Closed
1869,1869,1,Fixed Deposit,446439.35,2015-08-11,Inactive
1870,1870,4,Current,406883.84,2017-08-19,Active
1871,1871,2,Savings,401559.87,2025-02-12,Inactive
1872,1872,1,Current,211197.39,2018-12-08,Active
1873,1873,4,Savings,301113.91,2020-06-03,Closed
1874,1874,4,Savings,288630.5,2018-01-06,Inactive
1875,1875,1,Fixed Deposit,391869.51,2021-11-18,Closed
1876,1876,1,Current,142898.54,2023-10-23,Inactive
1877,1877,1,Fixed Deposit,459099.21,2020-03-20,Active
1878,1878,3,Fixed Deposit,9119.87,2023-09-03,Inactive
1879,1879,1,Current,361903.58,2018-03-18,Inactive
1880,1880,3,Current,200771.83,2024-01-30,Closed
1881,1881,3,Current,306548.0,2020-05-27,Inactive
1882,1882,3,Fixed Deposit,491999.45,2020-06-17,Inactive
1883,1883,1,Current,468914.17,2021-12-04,Active
1884,1884,1,Savings,24869.29,2015-08-25,Active
1885,1885,2,Savings,496776.65,2024-11-26,Closed
1886,1886,4,Savings,85925.53,2023-10-02,Active
1887,1887,3,Fixed Deposit,494792.95,2018-07-05,Closed
1888,1888,1,Current,441776.35,2023-11-18,Active
1889,1889,1,Savings,473625.29,2019-08-07,Active
1890,1890,3,Current,344272.88,2021-09-24,Inactive
1891,1891,3,Fixed Deposit,85998.98,2016-11-09,Active
1892,1892,5,Current,60830.81,2018-12-24,Inactive
1893,1893,2,Fixed Deposit,444011.41,2016-04-10,Inactive
1894,1894,4,Fixed Deposit,62064.28,2021-01-02,Closed
1895,1895,2,Fixed Deposit,239485.48,2016-08-06,Inactive
1896,1896,3,Current,386549.34,2025-02-09,Inactive
1897,1897,2,Savings,132642.2,2017-03-25,Inactive
1898,1898,1,Current,279699.1,2016-11-29,Active
1899,1899,2,Fixed Deposit,39930.35,2022-04-04,Inactive
1900,1900,1,Savings,7550.93,2020-12-19,Active
1901,1901,4,Current,94770.8,2016-08-13,Active
1902,1902,3,Savings,407183.71,2021-03-15,Closed
1903,1903,5,Current,380483.49,2024-01-26,Inactive
1904,1904,4,Fixed Deposit,77845.46,2018-03-17,Closed
1905,1905,1,Savings,110173.63,2018-09-06,Inactive
1906,1906,4,Current,434061.53,2024-08-25,Closed
1907,1907,2,Current,94788.78,2023-03-15,Inactive
1908,1908,4,Savings,343446.73,2019-08-04,Closed
1909,1909,1,Savings,231016.11,2017-08-31,Active
1910,1910,1,Savings,9277.38,2021-10-09,Inactive
1911,1911,2,Current,15264.54,2019-08-30,Closed
1912,1912,5,Current,176626.46,2021-11-06,Active
1913,1913,5,Savings,177858.99,2019-06-22,Active
1914,1914,2,Current,251593.01,2019-02-12,Closed
1915,1915,3,Savings,221228.96,2022-08-26,Inactive
1916,1916,1,Savings,324662.25,2018-10-25,Closed
1917,1917,4,Savings,147708.94,2020-07-24,Inactive
1918,1918,2,Fixed Deposit,138686.92,2016-12-29,Closed
1919,1919,4,Fixed Deposit,217349.11,2021-01-03,Closed
1920,1920,1,Fixed Deposit,125223.18,2016-05-11,Active
1921,1921,2,Savings,27515.75,2021-01-08,Active
1922,1922,5,Current,120144.8,2015-12-10,Closed
1923,1923,1,Current,114006.04,2017-08-30,Closed
1924,1924,4,Current,197049.83,2019-05-05,Active
1925,1925,3,Current,103646.98,2020-03-06,Active
1926,1926,3,Fixed Deposit,144708.28,2019-11-29,Closed
1927,1927,3,Fixed Deposit,2550.33,2024-02-19,Active
1928,1928,5,Fixed Deposit,311437.06,2016-06-03,Closed
1929,1929,3,Fixed Deposit,120071.12,2020-04-08,Inactive
1930,1930,1,Savings,94484.86,2023-03-19,Inactive
1931,1931,2,Savings,333349.66,2016-01-28,Inactive
1932,1932,3,Savings,89580.01,2019-02-17,Inactive
1933,1933,1,Savings,339922.27,2018-04-22,Active
1934,1934,5,Current,484801.22,2025-04-04,Closed
1935,1935,1,Current,436736.05,2019-10-09,Inactive
1936,1936,1,Savings,409644.29,2020-11-02,Closed
1937,1937,3,Savings,263109.32,2016-08-16,Active
1938,1938,2,Savings,50896.24,2020-08-01,Closed
1939,1939,3,Current,245840.26,2016-05-31,Inactive
1940,1940,5,Current,332040.85,2018-11-27,Inactive
1941,1941,3,Current,7766.97,2021-11-25,Inactive
1942,1942,3,Fixed Deposit,167535.7,2020-04-03,Closed
1943,1943,5,Current,57267.77,2025-06-23,Closed
1944,1944,5,Fixed Deposit,320260.35,2025-01-16,Active
1945,1945,4,Savings,330024.09,2019-06-28,Active
1946,1946,3,Current,16421.43,2024-09-14,Closed
1947,1947,4,Current,103947.45,2020-11-12,Active
1948,1948,2,Current,319728.14,2022-03-20,Inactive
1949,1949,5,Current,493678.5,2018-03-26,Closed
1950,1950,2,Current,455253.34,2021-11-09,Inactive
1951,1951,3,Current,294984.77,2021-11-04,Inactive
1952,1952,3,Savings,21508.89,2024-03-19,Closed
1953,1953,3,Fixed Deposit,62357.67,2023-11-07,Inactive
1954,1954,5,Current,144915.86,2016-05-11,Active
1955,1955,4,Fixed Deposit,74418.41,2017-06-25,Closed
1956,1956,2,Fixed Deposit,483369.06,2020-07-23,Closed
1957,1957,5,Fixed Deposit,82140.8,2015-12-27,Inactive
1958,1958,3,Savings,400092.75,2025-05-12,Active
1959,1959,4,Savings,109445.33,2019-06-22,Closed
1960,1960,1,Savings,244694.85,2023-09-30,Active
1961,1961,4,Current,330466.4,2024-03-30,Active
1962,1962,1,Current,69721.67,2020-10-04,Inactive
1963,1963,5,Fixed Deposit,479303.62,2016-07-15,Closed
1964,1964,2,Savings,356885.35,2019-09-04,Active
1965,1965,2,Current,293027.19,2017-01-10,Active
1966,1966,3,Savings,17036.21,2017-10-27,Inactive
1967,1967,2,Fixed Deposit,318885.28,2017-10-04,Inactive
1968,1968,4,Savings,446623.79,2020-04-30,Inactive
1969,1969,5,Current,87477.68,2016-06-16,Inactive
1970,1970,3,Fixed Deposit,70449.0,2024-03-08,Active
1971,1971,3,Savings,208739.84,2017-11-30,Active
1972,1972,3,Current,43713.37,2020-03-18,Closed
1973,1973,4,Fixed Deposit,92502.71,2024-10-04,Inactive
1974,1974,1,Savings,263759.13,2022-05-08,Closed
1975,1975,3,Fixed Deposit,467505.03,2017-03-04,Closed
1976,1976,3,Current,177742.73,2022-01-24,Inactive
1977,1977,4,Current,231180.71,2023-04-28,Closed
1978,1978,1,Current,45126.06,2023-05-16,Active
1979,1979,5,Current,393529.41,2024-09-27,Closed
1980,1980,5,Current,64510.16,2022-02-25,Closed
1981,1981,5,Current,27714.48,2016-06-10,Inactive
1982,1982,2,Current,335369.54,2021-04-03,Inactive
1983,1983,5,Current,419759.82,2022-12-18,Active
1984,1984,1,Current,415117.25,2020-10-19,Closed
1985,1985,1,Current,297575.5,2016-10-15,Inactive
1986,1986,5,Current,345605.86,2017-05-11,Active
1987,1987,1,Fixed Deposit,292724.13,2021-10-17,Closed
1988,1988,1,Fixed Deposit,103327.16,2016-10-15,Active
1989,1989,5,Fixed Deposit,483671.95,2019-08-26,Active
1990,1990,2,Fixed Deposit,320194.4,2015-11-30,Active
1991,1991,3,Fixed Deposit,156134.52,2022-06-09,Active
1992,1992,4,Fixed Deposit,344199.57,2022-09-15,Active
1993,1993,1,Savings,77358.02,2018-08-12,Active
1994,1994,5,Savings,124355.84,2018-09-29,Active
1995,1995,4,Savings,416530.5,2023-01-25,Inactive
1996,1996,4,Savings,463096.18,2020-09-11,Inactive
1997,1997,4,Current,491365.44,2022-11-24,Active
1998,1998,5,Current,411021.54,2023-08-15,Closed
1999,1999,4,Fixed Deposit,308962.1,2023-06-11,Inactive
2000,2000,2,Fixed Deposit,11807.28,2020-08-12,Active
2001,2001,2,Savings,256245.98,2018-09-26,Closed
2002,2002,5,Savings,238603.04,2024-10-29,Inactive
2003,2003,3,Fixed Deposit,50909.82,2017-08-02,Closed
2004,2004,4,Current,334182.13,2022-04-27,Inactive
2005,2005,4,Fixed Deposit,400127.74,2018-10-28,Inactive
2006,2006,4,Current,74935.1,2023-09-28,Inactive
2007,2007,4,Savings,282540.33,2017-02-03,Active
2008,2008,5,Current,18007.69,2022-05-02,Closed
2009,2009,5,Current,22273.27,2019-12-18,Inactive
2010,2010,2,Current,441329.67,2022-12-05,Inactive
2011,2011,3,Savings,490895.09,2019-07-02,Inactive
2012,2012,5,Fixed Deposit,106179.29,2022-02-06,Closed
2013,2013,5,Current,257009.53,2018-07-22,Active
2014,2014,2,Current,328310.76,2017-01-19,Closed
2015,2015,3,Current,357875.98,2018-04-21,Active
2016,2016,3,Fixed Deposit,152162.01,2023-09-30,Inactive
2017,2017,1,Fixed Deposit,242388.59,2017-08-25,Inactive
2018,2018,5,Fixed Deposit,91006.89,2023-03-05,Closed
2019,2019,5,Fixed Deposit,263191.52,2023-03-09,Active
2020,2020,3,Fixed Deposit,477642.1,2021-07-30,Inactive
2021,2021,5,Fixed Deposit,415113.25,2025-05-29,Active
